"SECTION","SCHOOL","COURSE_CODE","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
"10226","ACAD","ACAD-490","1","3","3","Directed Research ","C ","","Y ","TBA ","TBA ","","0","",""," ","0","Individual research and readings. Not available for graduate credit.","Jimmy Iovine and Andre Young Academy","ACAD","20221"
"10220","ACAD","ACAD-490","1","1","8","Directed Research ","C ","","Y ","TBA ","TBA ","","0","",""," ","0","Individual research and readings. Not available for graduate credit.","Jimmy Iovine and Andre Young Academy","ACAD","20221"
"10228","ACAD","ACAD-490","1","1","8","Directed Research ","C ","","Y ","TBA ","TBA ","","0","",""," ","0","Individual research and readings. Not available for graduate credit.","Jimmy Iovine and Andre Young Academy","ACAD","20221"
"10241","ACAD","ACAD-491","1","1","4","Individual Instruction","C ","N ","Y ","TBA ","TBA ","","1","","Manos, Matthew"," ","1","Weekly, individual instruction with an Academy professor for deep exploration and study within an Academy core discipline.","Jimmy Iovine and Andre Young Academy","ACAD","20221"
"10216","ACAD","ACAD-499","1","2","2","Special Topics","C ","","Y ","17:00","18:50","M ","30","B ","Sharkey, Tina ","IYH212 ","30","Comprehensive exploration of particular aspects of art, technology and the business of innovation.","Jimmy Iovine and Andre Young Academy","ACAD","20221"
"10249","ACAD","ACAD-590","1","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","Crowley, Michael, Gregory "," ","0","Research leading to graduate degree. Maximum units which may be applied to degree determined by department. ","Jimmy Iovine and Andre Young Academy","ACAD","20221"
"10248","ACAD","ACAD-590","1","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","Crowley, Michael, Gregory "," ","0","Research leading to graduate degree. Maximum units which may be applied to degree determined by department. ","Jimmy Iovine and Andre Young Academy","ACAD","20221"
"34060","ACAD","IDSN-510","75","2","2","Integrative Practices Residential","C","","Y","9:00","17:00","MHFSU","30","","Checchi, RobertWolter, Davina","OFFICE","30","One-week campus residential. Introduction to program themes, content, concepts, theories and processes. Opportunity to build skills and meet cohort, with an emphasis on team building.","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34062","ACAD","IDSN-515","549","2","2","Professional Practices Residential","C","","Y","9:00","17:00","MHFSU","28","","Checchi, RobertSwain, Chris","OFFICE","28","One-week off-campus residential. Applied, intensive workshop format focused on solutions for real-world problems with input from industry experts.","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34072","ACAD","IDSN-520","68","3","3","Design Essentials ","C ","","Y ","17:30","18:50","H ","14","A ","Siegel, Aaron ","ONLINE ","14","Overview of design language, process and product. Build fluency in applying core visual principles and design-based problem-solving techniques. Explore historical and contemporary design issues.","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34074","ACAD","IDSN-520","68","3","3","Design Essentials ","C ","","Y ","19:30","20:50","H ","18","A ","Child, Stephen, C.","ONLINE ","18","Overview of design language, process and product. Build fluency in applying core visual principles and design-based problem-solving techniques. Explore historical and contemporary design issues.","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34083","ACAD","IDSN-525","68","3","3","Business Essentials ","C ","","Y ","17:30","18:50","T ","23","A ","Amini, Elizabeth","ONLINE ","23","Overview of general business and management concepts and techniques that builds theoretical and analytical fluency and identifies and examines leadership and managerial challenges.","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34093","ACAD","IDSN-530","68","3","3","Technology Essentials ","C ","","Y ","19:30","20:50","W ","21","A ","Crowley, Michael, Gregory ","ONLINE ","21","Overview of core information technology concepts, methods, and frameworks. Develop aptitude in using tools, applications and systems; learn basic programming languages and methodologies.","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34103","ACAD","IDSN-540","68","4","4","Processes and Perspectives","C ","","Y ","17:30","19:20","W ","15","A ","Swain, Chris","ONLINE ","15","Discipline-specific, cross-disciplinary and shared approaches to products, services, projects, systems, organizational development. Topics include creative and user-focused perspectives, feasibility analytics, lean startup techniques.","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34102","ACAD","IDSN-540","68","4","4","Processes and Perspectives","C ","","Y ","19:30","21:20","T ","15","A ","Lim, Yihyun ","ONLINE ","15","Discipline-specific, cross-disciplinary and shared approaches to products, services, projects, systems, organizational development. Topics include creative and user-focused perspectives, feasibility analytics, lean startup techniques.","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34112","ACAD","IDSN-545","68","3","3","Integrative Project","C","","Y","17:30","19:20","T","18","A","Swain, Chris Siegel, Aaron","ONLINE","18","Faculty-mentored project. Demonstrate individual and simultaneous skills and competency across fields and within cross-functional, cross-disciplinary teams.","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34113","ACAD","IDSN-545","68","3","3","Integrative Project","C","","Y","19:30","21:20","T","19","A","Swain, Chris Pranam, Aswin","ONLINE","19","Faculty-mentored project. Demonstrate individual and simultaneous skills and competency across fields and within cross-functional, cross-disciplinary teams.","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34115","ACAD","IDSN-546","68","2","2","Integrative Studio","C ","","Y ","19:30","21:20","W ","4","A ","Armanini, Scott ","ONLINE ","4","A project-based course that uses human-centered design research and methodologies to identify and explore a specific problem space or context.","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34121","ACAD","IDSN-550","68","4","4","Opportunity and Uncertainty ","C ","","Y ","17:30","19:20","W ","25","A ","Clewis, Jay ","ONLINE ","25","Discipline-specific, cross-disciplinary and shared approaches to recognizing/analyzing opportunities, identifying/framing problems and developing/iterating solutions. Techniques gleaned from entrepreneurship, creative practices, critical thinking methods, ethnography, systems theory.","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34143","ACAD","IDSN-560","68","4","4","Narrative and Storytelling","C ","","Y ","17:30","19:20","H ","19","A ","Krohn, Lisa ","ONLINE ","19","Discipline-specific, cross-disciplinary and shared approaches to exploring visual, written and spoken storytelling using digital modalities. Topics include communication theory, narrative structures and content creation.","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34142","ACAD","IDSN-560","68","4","4","Narrative and Storytelling","C ","","Y ","19:30","21:20","T ","23","A ","Clewis, Jay ","ONLINE ","23","Discipline-specific, cross-disciplinary and shared approaches to exploring visual, written and spoken storytelling using digital modalities. Topics include communication theory, narrative structures and content creation.","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34170","ACAD","IDSN-585","68","3","3","Capstone","C","","Y","19:30","21:20","H","25","A","Clewis, JayArmanini, Scott","ONLINE","25","Faculty-mentored, applied project with individual and team components. Implement a prototype solution to a problem. Deploy relevant tools, methods and processes learned throughout the program.","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34177","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","Child, Stephen, C.","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34179","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34178","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34174","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34176","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34172","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","Amini, Elizabeth","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34186","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","3","A ","Lim, Yihyun ","ONLINE ","3","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34188","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34180","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34184","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","Jones, Trent","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34193","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","1","A ","Wolter, Davina","ONLINE ","1","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34191","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","1","A ","Swain, Chris","ONLINE ","1","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34190","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","Siegel, Aaron ","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34189","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34192","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","Thomas, Doug","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34181","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","2","A ","Crowley, Michael, Gregory ","ONLINE ","2","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34185","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","Krohn, Lisa ","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34187","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","Manos, Matthew","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34183","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","Dent, Patrick, H","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34182","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","Delgatty, Grant ","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34195","ACAD","IDSN-599","68","2","2","Special Topics","C ","","Y ","17:30","19:20","T ","25","A ","Checchi, Robert ","ONLINE ","25","Selected topics in design, business and technology. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34196","ACAD","IDSN-599","68","2","2","Special Topics","C ","","Y ","19:30","21:20","W ","24","B ","Wolter, Davina","IYH210 ","24","Selected topics in design, business and technology. ","Jimmy Iovine and Andre Young Academy","IDSN","20221"
"34706","ACAD","PRIN-504","1","4","4","Aesthetics of Form I","C ","","N ","10:00","11:50","TH","0","","","IYH211 ","0","In-depth look at what shapes our aesthetic values. Students gain facility in critical dialog, recognition and practice of aesthetic decisions across physical and virtual product platforms.","Jimmy Iovine and Andre Young Academy","PRIN","20221"
"34714","ACAD","PRIN-504","1","4","4","Aesthetics of Form I","CL","","Y ","10:00","11:50","TH","9","","Krohn, Lisa ","IYH211 ","9","In-depth look at what shapes our aesthetic values. Students gain facility in critical dialog, recognition and practice of aesthetic decisions across physical and virtual product platforms.","Jimmy Iovine and Andre Young Academy","PRIN","20221"
"34711","ACAD","PRIN-520","1","4","4","Creators Studio ","C ","","N ","9:00","11:50","MW","0","","","IYH112 ","0","Research, ideation, design, development and fabrication of products; applied principles of human centered design, blue ocean strategies and product desirability, feasibility and viability.","Jimmy Iovine and Andre Young Academy","PRIN","20221"
"34713","ACAD","PRIN-520","1","4","4","Creators Studio ","CL","","Y ","9:00","11:50","MW","10","","Delgatty, Grant ","IYH112 ","10","Research, ideation, design, development and fabrication of products; applied principles of human centered design, blue ocean strategies and product desirability, feasibility and viability.","Jimmy Iovine and Andre Young Academy","PRIN","20221"
"34708","ACAD","PRIN-525","1","2","2","Physical Maker Lab","C ","","N ","17:00","19:50","W ","0","","","IYH111 ","0","Fabrication of physical products; includes explorations of soft goods, hard goods and products suitable for hybrid or unique applications.","Jimmy Iovine and Andre Young Academy","PRIN","20221"
"34717","ACAD","PRIN-525","1","2","2","Physical Maker Lab","CL","","Y","17:00","19:50","W","13","","Lim, YihyunJones, Trent","IYH111","13","Fabrication of physical products; includes explorations of soft goods, hard goods and products suitable for hybrid or unique applications.","Jimmy Iovine and Andre Young Academy","PRIN","20221"
"34709","ACAD","PRIN-526","1","2","2","Virtual Maker Lab ","C ","","N ","12:00","14:50","TH","0","","","IYH111 ","0","Making and execution of virtual products; includes explorations of digital and interactive systems and experiences, and products suitable for hybrid or unique applications.","Jimmy Iovine and Andre Young Academy","PRIN","20221"
