"SECTION","SCHOOL","COURSE_CODE","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
"34187","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","Jones, Wayne","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20202"
"34183","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","Child, Stephen, C.","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20202"
"34182","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","Alexander, Joshua ","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20202"
"34186","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","1","","Hanson, Matthew ","ONLINE ","1","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20202"
"34188","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","Overing, Michael","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20202"
"34184","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","7","","Clewis, Jay ","ONLINE ","7","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20202"
"34193","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","7","","Crowley, Michael, Gregory ","ONLINE ","7","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20202"
"34191","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","2","","Tan, Sue-Tze","ONLINE ","2","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20202"
"34190","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","4","","Swain, Chris","ONLINE ","4","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20202"
"34192","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","Thomas, Doug","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20202"
"34189","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","Siegel, Aaron ","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20202"
"34194","ACAD","IDSN-599","68","2","2","Special Topics","C ","","Y ","10:00 ","12:05 ","S ","19","","Swain, Chris","ONLINE ","19","Selected topics in design, business and technology. ","Jimmy Iovine and Andre Young Academy","IDSN","20202"
"34198","ACAD","IDSN-599","68","2","2","Special Topics","C ","","Y ","19:30 ","21:35 ","H ","19","","Jones, Wayne","ONLINE ","19","Selected topics in design, business and technology. ","Jimmy Iovine and Andre Young Academy","IDSN","20202"
"34196","ACAD","IDSN-599","68","2","2","Special Topics","C ","","Y ","18:00 ","20:05 ","M ","16","","Overing, Michael","ONLINE ","16","Selected topics in design, business and technology. ","Jimmy Iovine and Andre Young Academy","IDSN","20202"
"14271","ACCT","ACCT-561T ","378","3","3","Income Tax of Corporations and Their Shareholders ","C ","","Y ","17:30 ","18:50 ","W ","13","","Kling, Gregory","ONLINE ","13"," Concepts and principles governing the taxation of corporations and their shareholders; the effect of taxes on corporate formation, capital structure, distributions, and liquidations. Recommended preparation: ACCT-550T or ACCT-560T or LAW-600. ","Elaine and Kenneth Leventhal School of Accounting","ACCT","20202"
"14281","ACCT","ACCT-568T","378","3","3","International Taxation","C","","Y","17:30","18:50","H","7","","Bader, Paul","ONLINE","7","Taxation of cross-border transactions of U.S. citizens and corporations and of U.S. source income of foreign persons and corporations; planning for organization of international operations under the tax laws.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20202"
"14317","ACCT","ACCT-590","934","3","3","Directed Research","C","","Y","TBA","TBA","","0","","Owens, John, D.","TBA","0","Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the School of Accounting. Graded CR/NC.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20202"
"14319","ACCT","ACCT-590","934","1","4","Directed Research","C","","N","TBA","TBA","","1","","Owens, John, D.","OFFICE","1","Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the School of Accounting. Graded CR/NC.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20202"
"21701","ANSC","CMGT-500","169","4","4","Managing Communication","C","","Y","TBA","TBA","","28","A","Martinez, Cynthia, A.Neff, Jessica, Janine Kirschner, Julianna, Jeanine","ONLINE","28","Production and distribution of information within large organizations; information networks, organization structure, control and decision-making functions. Resources necessary for effective organizational communication systems.","Annenberg School for Communication and Journalism","CMGT","20202"
"21707","ANSC","CMGT-502","169","4","4","Strategic Corporate Communication","C","","Y","TBA","TBA","","49","A","Weintraub, Rebecca Felt, Laurel, J. Noyes, Allison, Leigh Gregorian, Tamar, Grace","ONLINE","49","Roles, responsibilities and requirements of communication functions within corporations; design and implementation of communication plans; strategic message production for internal and external audiences.","Annenberg School for Communication and Journalism","CMGT","20202"
"21753","ANSC","CMGT-540","169","4","4","Uses of Communication Research","C","","Y","TBA","TBA","","32","A","Curtis, Mathew, HenryElsayed, Yomna, Mostafa Mahmoud Muthuswamy, Nithya","ONLINE","32","Applications of both data and interpretation in communications management. Topics include: audience ratings, surveys, experimental tests of programs and campaigns, formative evaluation, secondary data sources.","Annenberg School for Communication and Journalism","CMGT","20202"
"21754","ANSC","CMGT-541","59","4","4","Integrated Communication Strategies ","C ","","Y ","18:00 ","22:10 ","T ","21","","Hirsch, Jeffrey ","ONLINE ","21","Communication strategies for product marketing and advertising; communication's role in developing domestic and international marketplaces; practical applications of persuasion theory.","Annenberg School for Communication and Journalism","CMGT","20202"
"21772","ANSC","CMGT-555","169","4","4","Online Marketing Communication Development and Analysis","C","","Y","TBA","TBA","","68","A","Framroze, MayannaPade, Courtney Schrock, Andrew, Richard","ONLINE","68","Analysis and development of online communication and marketing campaigns; exploration of current Internet best practices in social media, SEM, privacy, location-based marketing, and online measurement.","Annenberg School for Communication and Journalism","CMGT","20202"
"21775","ANSC","CMGT-556","951","4","4","Global Marketing Communication","C ","","Y ","TBA ","TBA ","","19","","Muthuswamy, Nithya","ONLINE ","19","Communication strategies in a global marketing environment; analysis of global – local challenges and opportunities; effective global integrated communication to create and sustain competitive advantageAn","nenberg School for Communication and Journalism","CMGT","20202"
"21774","ANSC","CMGT-556","169","4","4","Global Marketing Communication","C","","Y","TBA","TBA","","34","A","Sigismondi, PaoloAkira, Styles, Infinite","ONLINE","34","Communication strategies in a global marketing environment; analysis of global – local challenges and opportunities; effective global integrated communication to create and sustain competitive advantageAn","nenberg School for Communication and Journalism","CMGT","20202"
"21786","ANSC","CMGT-568","59","4","4","Influencer Strategies ","C ","","Y ","18:00 ","22:10 ","W ","23","","Nager, Freddy, Tran ","ONLINE ","23","Students master skills and strategies to distinguish the truly influential from the merely popular, manage international influencer campaigns and develop successful influencers. ","Annenberg School for Communication and Journalism","CMGT","20202"
"21802","ANSC","CMGT-584","59","4","4","Communication and the Multicultural Marketplace","C","","Y","18:00","22:10","M","21","","Turndorf, Ariela, Nerubay","ONLINE","21","Popular culture and marketing communication; race, gender, sexualorientation and consumer culture; consumption patterns and identity, loyalty and self-actualization; cultural marketing campaigns and socio-political conflict.","Annenberg School for Communication and Journalism","CMGT","20202"
"21809","ANSC","CMGT-590","51","1","12","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE","0","Research leading to the master's degree. Maximum units which maybe applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
"21810","ANSC","CMGT-590","51","1","12","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE","0","Research leading to the master's degree. Maximum units which maybe applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
"21812","ANSC","CMGT-590","59","1","12","Directed Research","C","","Y","TBA","TBA","","0","","Baroffio, Daniela","OFFICE","0","Research leading to the master's degree. Maximum units which maybe applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
"21813","ANSC","CMGT-590","59","1","12","Directed Research","C","","Y","TBA","TBA","","1","","Lee, Ben","OFFICE","1","Research leading to the master's degree. Maximum units which maybe applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
"21826","ANSC","CMGT-591","59","1","1","Communication Internship","C","","Y","TBA","TBA","","1","","Ananny, Mike","OFFICE","1","Field experience in applying communication principles to settingsin organizations, campaigns, or other contexts; analysis and assessment of issues and problems. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
"21822","ANSC","CMGT-591","51","1","1","Communication Internship","C","","Y","TBA","TBA","","0","","Baroffio, Daniela","OFFICE","0","Field experience in applying communication principles to settingsin organizations, campaigns, or other contexts; analysis and assessment of issues and problems. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
"21824","ANSC","CMGT-591","59","1","1","Communication Internship","C","","Y","TBA","TBA","","5","","Riley, Patricia","OFFICE","5","Field experience in applying communication principles to settingsin organizations, campaigns, or other contexts; analysis and assessment of issues and problems. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
"21823","ANSC","CMGT-591","59","1","1","Communication Internship","C","","Y","TBA","TBA","","3","","Baroffio, Daniela","OFFICE","3","Field experience in applying communication principles to settingsin organizations, campaigns, or other contexts; analysis and assessment of issues and problems. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
"21821","ANSC","CMGT-591","51","1","1","Communication Internship","C","","Y","TBA","TBA","","2","","Lee, Ben","OFFICE","2","Field experience in applying communication principles to settingsin organizations, campaigns, or other contexts; analysis and assessment of issues and problems. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
"21825","ANSC","CMGT-591","59","1","1","Communication Internship","C","","Y","TBA","TBA","","3","","Lee, Ben","OFFICE","3","Field experience in applying communication principles to settingsin organizations, campaigns, or other contexts; analysis and assessment of issues and problems. Graded CR/NC.","Annenberg School for Communication and Journalism","CMGT","20202"
"21837","ANSC","CMGT-597A ","169","2","2","Communication Research Practicum","C ","","Y ","TBA ","TBA ","","2","A ","Neff, Jessica, Janine ","ONLINE ","2","Students design and produce an original project appropriate for their emphasis area within the Master of Communication degree. Open to Master of Communication Management students only. Prerequisites: CMGT 501 and CMGT 540. Duplicates credit in former CMGT 597.","Annenberg School for Communication and Journalism","CMGT","20202"
"21842","ANSC","CMGT-597B ","169","2","2","Communication Research Practicum","C ","","Y ","TBA ","TBA ","","4","A ","Neff, Jessica, Janine ","ONLINE ","4","Students design and produce an original project appropriate for their emphasis area within the Master of Communication degree. Open to Master of Communication Management students only. (Duplicates credit in former CMGT 597).","Annenberg School for Communication and Journalism","CMGT","20202"
"20374","ANSC","COMM-204","50","4","4","Public Speaking","C","","Y","09:30","12:20","MWF","12","","Gipson, Brooklyne, Jewel","ONLINE","12","Principles and practices of effective oral communication; analysis of the speaking-listening process; selection and organization of speech materials; use of new presentation technologies.","Annenberg School for Communication and Journalism","COMM","20202"
"20388","ANSC","COMM-206","51","4","4","Communication and Culture ","CD","","Y ","09:30 ","13:40 ","TH","18","","Quick, Tyler, Spence","ONLINE ","18","Examines cultural institutions, ideologies, artifacts, and productions; role of culture in everyday life; cultural studies as methodology; culture and power. ","Annenberg School for Communication and Journalism","COMM","20202"
"20402","ANSC","COMM-209","50","4","4","Communication and Media Economics","CD","","Y","09:30","13:40","TH","19","","Baik, Jeeyun","ONLINE","19","Economic and political economic principles for the analysis of communication and media industries including broadcasting, newspapers, motion pictures, music, video games, advertising and public relations. (Duplicates credit in former COMM 207 and COMM 208)","Annenberg School for Communication and Journalism","COMM","20202"
"20458","ANSC","COMM-301","50","4","4","Empirical Research in Communication ","CL","","Y ","09:30 ","13:40 ","TH","21","","Wang, Liyuan, Shenyang","ONLINE ","21","Experimental and survey methods for communication study; basic statistical concepts, procedures, and tests. ","Annenberg School for Communication and Journalism","COMM","20202"
"20510","ANSC","COMM-322","51","4","4","Argumentation and Advocacy","C","","Y","09:30","12:20","MWF","12","","Curran, Nathaniel, Coilean","ONLINE","12","Basic argumentation theory including analysis.Research and evidence, case construction, refutation; discursive and visual argument; diverse fields of advocacy including law, politics, organizations, interpersonal relations.","Annenberg School for Communication and Journalism","COMM","20202"
"20540","ANSC","COMM-339","51","4","4","Communication Technology and Culture","C","","Y","09:30","13:40","TH","7","","Moran, Rachel, Elizabeth","ONLINE","7","This course examines philosophies and popular representations of technology from the origins of western culture to the present and identifies the complex attitudes toward technology.","Annenberg School for Communication and Journalism","COMM","20202"
"20541","ANSC","COMM-340","51","4","4","The Cultures of New Media","C","","Y","13:00","15:50","MWF","19","","Corry, Frances, Rose","ONLINE","19","Cultural implications of computer-mediated communication and related media. Ideological responses to media innovation; debates over artificial intelligence, virtual communities, and virtual reality. Recommended preparation: COMM 339.","Annenberg School for Communication and Journalism","COMM","20202"
"20628","ANSC","COMM-412","50","4","4","Communication and Social Movements","C","","Y","13:00","15:50","MWF","22","","Billard Jr., Thomas, Joseph","ONLINE","22","Social and political movements as rhetorical phenomena; ideology, organization, and influence of such movements as civil rights, ""New Left,"" feminism, ""New Right,"" environmentalism.","Annenberg School for Communication and Journalism","COMM","20202"
"20672","ANSC","COMM-457","51","4","4","Youth and Media ","C ","","Y ","13:00 ","15:50 ","MWF ","6","","Felt, Laurel, J.","ONLINE ","6","Exploration of youth media and culture, including television, movies, video games, toys, magazines, music, social media. Examines representations of youth and youth as audience. ","Annenberg School for Communication and Journalism","COMM","20202"
"20707","ANSC","COMM-490","59","1","8","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0"," Individual research and readings. Not available for graduatecredit. Available to juniors and seniors only. ","Annenberg School for Communication and Journalism","COMM","20202"
"20705","ANSC","COMM-490","51","1","8","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0"," Individual research and readings. Not available for graduatecredit. Available to juniors and seniors only. ","Annenberg School for Communication and Journalism","COMM","20202"
"20708","ANSC","COMM-490","59","1","8","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0"," Individual research and readings. Not available for graduatecredit. Available to juniors and seniors only. ","Annenberg School for Communication and Journalism","COMM","20202"
"20706","ANSC","COMM-490","51","1","8","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0"," Individual research and readings. Not available for graduatecredit. Available to juniors and seniors only. ","Annenberg School for Communication and Journalism","COMM","20202"
"20740","ANSC","COMM-494","59","2","4","Research Practicum","C","","Y","TBA","TBA","","0","","","OFFICE","0","Students gain research experience in the design, implementation, analysis, and reporting of communication research.Students serve as research assistants to faculty members.Not available for graduate credit.","Annenberg School for Communication and Journalism","COMM","20202"
"20741","ANSC","COMM-494","59","2","4","Research Practicum","C","","Y","TBA","TBA","","0","","","OFFICE","0","Students gain research experience in the design, implementation, analysis, and reporting of communication research.Students serve as research assistants to faculty members.Not available for graduate credit.","Annenberg School for Communication and Journalism","COMM","20202"
"20738","ANSC","COMM-494","51","2","4","Research Practicum","C","","Y","TBA","TBA","","0","","","OFFICE","0","Students gain research experience in the design, implementation, analysis, and reporting of communication research.Students serve as research assistants to faculty members.Not available for graduate credit.","Annenberg School for Communication and Journalism","COMM","20202"
"20739","ANSC","COMM-494","51","2","4","Research Practicum","C","","Y","TBA","TBA","","0","","","OFFICE","0","Students gain research experience in the design, implementation, analysis, and reporting of communication research.Students serve as research assistants to faculty members.Not available for graduate credit.","Annenberg School for Communication and Journalism","COMM","20202"
"20864","ANSC","COMM-590","51","1","12","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0"," Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20866","ANSC","COMM-590","59","1","12","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0"," Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20865","ANSC","COMM-590","51","1","12","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0"," Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20867","ANSC","COMM-590","59","1","12","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0"," Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the school. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20962","ANSC","COMM-675","59","1","4","Independent Study","C","","Y","TBA","TBA","","1","","Jenkins, Henry","OFFICE","1","A supervised course tailored to specific student interests. The professor and student develop a syllabus that permits exploration of advanced or specialized topics. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20960","ANSC","COMM-675","59","1","4","Independent Study","C","","Y","TBA","TBA","","2","","Gross, Larry, P.","OFFICE","2","A supervised course tailored to specific student interests. The professor and student develop a syllabus that permits exploration of advanced or specialized topics. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20961","ANSC","COMM-675","59","1","4","Independent Study","C","","Y","TBA","TBA","","1","","Bar, Francois","OFFICE","1","A supervised course tailored to specific student interests. The professor and student develop a syllabus that permits exploration of advanced or specialized topics. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20973","ANSC","COMM-790","59","1","12","Research","C ","","Y ","TBA ","TBA ","","1","","Miller, Lynn, Carol ","OFFICE ","1"," Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20977","ANSC","COMM-790","59","1","12","Research","C ","","Y ","TBA ","TBA ","","2","","Murphy, Sheila, Teresa","OFFICE ","2"," Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20971","ANSC","COMM-790","51","1","12","Research","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0"," Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20975","ANSC","COMM-790","59","1","12","Research","C ","","Y ","TBA ","TBA ","","1","","Riley, Patricia ","OFFICE ","1"," Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20974","ANSC","COMM-790","59","1","12","Research","C ","","Y ","TBA ","TBA ","","2","","Gross, Larry, P.","OFFICE ","2"," Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20970","ANSC","COMM-790","51","1","12","Research","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0"," Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20972","ANSC","COMM-790","51","1","12","Research","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0"," Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20976","ANSC","COMM-790","59","1","12","Research","C ","","Y ","TBA ","TBA ","","1","","Carrington, Ben ","OFFICE ","1"," Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20969","ANSC","COMM-790","51","1","12","Research","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0"," Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20967","ANSC","COMM-790","59","1","12","Research","C ","","Y ","TBA ","TBA ","","1","","Ferrara, Emilio ","OFFICE ","1"," Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20966","ANSC","COMM-790","59","1","12","Research","C ","","Y ","TBA ","TBA ","","1","","Hollihan, Tom ","OFFICE ","1"," Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20968","ANSC","COMM-790","51","1","12","Research","C ","","Y ","TBA ","TBA ","","1","","Trope, Alison, P. ","OFFICE ","1"," Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20979","ANSC","COMM-794A","59","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","Amaya, Hector","OFFICE","0","Credit on acceptance of dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20978","ANSC","COMM-794A","51","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","Amaya, Hector","OFFICE","0","Credit on acceptance of dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20981","ANSC","COMM-794B","59","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","1","","Amaya, Hector","OFFICE","1","Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20980","ANSC","COMM-794B","51","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","Amaya, Hector","OFFICE","0","Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20983","ANSC","COMM-794C","59","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","1","","Amaya, Hector","OFFICE","1","Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20982","ANSC","COMM-794C","51","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","Amaya, Hector","OFFICE","0","Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20985","ANSC","COMM-794D","59","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","Amaya, Hector","OFFICE","0","Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20984","ANSC","COMM-794D","51","2","2","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","Amaya, Hector","OFFICE","0","Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20987","ANSC","COMM-794Z","59","0","0","Doctoral Dissertation","C","","Y","TBA","TBA","","1","","Amaya, Hector","OFFICE","1","Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"20986","ANSC","COMM-794Z","51","0","0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","Amaya, Hector","OFFICE","0","Credit on acceptance of Dissertation. Graded IP/CR/NC.","Annenberg School for Communication and Journalism","COMM","20202"
"21890","ANSC","DSM-596 ","59","4","4","Final Project Capstone","C ","","Y ","18:00 ","22:10 ","T ","4","","Baroffio, Daniela ","ONLINE ","4","Students produce a working site, app, or embedded social platform project with digital/multimedia elements. Development includes pitching, conceptualization, and launching of the final project. ","Annenberg School for Communication and Journalism","DSM","20202"
"21004","ANSC","JOUR-205","50","1","2","Journalism Practicum","C ","","Y ","TBA ","TBA ","","1","","Cohn, Gary","OFFICE ","1","Field experience in journalism, public relations, or related field. ","Annenberg School for Communication and Journalism","JOUR","20202"
