"SECTION","SCHOOL","COURSE_CODE","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
"10256","ACAD","ACAD-324","1","4","4","The Practice of Design: Ideation to Innovation","C ","","Y ","14:00","16:50","MW","2","","Krohn, Lisa ","IYH213 ","2","History and application of proven collaborative design processes and methodologies as they relate to ideation and innovation. ","Jimmy Iovine and Andre Young Academy","ACAD","20231"
"10266","ACAD","ACAD-360","1","4","4","Design Strategy: Problem Solving for Organizations","C ","","Y ","17:00","19:50","MW","2","","Lim, Yihyun ","IYH110 ","2","A professional, collaborative and multidisciplinary consulting approach to diagnosing problems and applying design-based solutions on behalf of organizations.","Jimmy Iovine and Andre Young Academy","ACAD","20231"
"10265","ACAD","ACAD-360","1","4","4","Design Strategy: Problem Solving for Organizations","C ","","Y ","9:00","10:50","MW","0","","Manos, Matthew","IYH210 ","0","A professional, collaborative and multidisciplinary consulting approach to diagnosing problems and applying design-based solutions on behalf of organizations.","Jimmy Iovine and Andre Young Academy","ACAD","20231"
"10271","ACAD","ACAD-377","1","4","4","Industry Practicum II: Designing and Implementing Real-World","C ","","Y ","15:00","16:50","MW","4","","Lim, Yihyun ","IYH210/211 ","4","Advanced application of skills and concepts learned in ACAD 376.","Jimmy Iovine and Andre Young Academy","ACAD","20231"
"10275","ACAD","ACAD-401","1","4","4","Story Building for Inventors and Entrepreneurs","C ","","Y ","15:00","16:50","TH","1","","Houston, Velina, Hasu "," ","1","Methods and frameworks for active and inclusive storytelling across and within disciplines. Students will learn to strategically align their story with entrepreneurial vision and enterprise.","Jimmy Iovine and Andre Young Academy","ACAD","20231"
"10277","ACAD","ACAD-419","1","2","2","Professional Internship ","C ","","Y ","TBA ","TBA ","","0","","Dent, Patrick, H"," ","0","An experiential/academic opportunity in an arts, technology and business related facility. Written analysis, evaluation, and working internship.","Jimmy Iovine and Andre Young Academy","ACAD","20231"
"10279","ACAD","ACAD-445","1","4","4","Designing Products III","C","","Y","18:00","20:50","TH","10","","Delgatty, GrantHughes, Adam","IYH111","10","An understanding of bringing a product to market through the process of determining consumer pain points, competitive analysis, marketability, feasibility, and the supporting business model.","Jimmy Iovine and Andre Young Academy","ACAD","20231"
"10281","ACAD","ACAD-450","1","2","2","Industry and Impact Projects","C ","","Y ","10:00","12:50","F ","0","","Wolter, Davina","IYH212/213 ","0","Practicum in which student teams serve as design strategists for industry collaborators; advanced methods and processes to solve problems in collaborative, field-specific environments.","Jimmy Iovine and Andre Young Academy","ACAD","20231"
"10286","ACAD","ACAD-475B","1","4","4","The Garage Experience","C","","Y","12:00","14:50","MW","19","","Jones, Trent Amini, Elizabeth","IYH111","19","Continuation of ACAD 475a. Students refine and perfect outcomes, leading to a pitch/presentation to faculty and industry experts for funding or validation, and critical networking.","Jimmy Iovine and Andre Young Academy","ACAD","20231"
"10287","ACAD","ACAD-490","1","1","6","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0","Individual research and readings. Not available for graduate credit.","Jimmy Iovine and Andre Young Academy","ACAD","20231"
"10292","ACAD","ACAD-491","1","1","4","Individual Instruction","C ","","N ","TBA ","TBA ","","0","","","OFFICE ","0","Weekly, individual instruction with an Academy professor for deep exploration and study within an Academy core discipline.","Jimmy Iovine and Andre Young Academy","ACAD","20231"
"10296","ACAD","ACAD-499","1","2","2","Special Topics","C ","","Y ","17:00","18:50","M ","4","","Sharkey, Tina ","IYH111 ","4","Comprehensive exploration of particular aspects of art, technology and the business of innovation.","Jimmy Iovine and Andre Young Academy","ACAD","20231"
"14027","BUAD","ACCT-370","1","4","4","External Financial Reporting Issues ","C ","","Y ","12:00","13:50","MW","2","","Wiesen, Taylor","ACC303 ","2","Understanding of decision-making, problem solving, and research skills as a supplement to financial accounting knowledge for accounting professionals.","Gordon S. Marshall School of Business","ACCT","20231"
"14026","BUAD","ACCT-370","1","4","4","External Financial Reporting Issues ","C ","A ","Y ","14:00","15:40","MW","2","","Wiesen, Taylor","ACC303 ","2","Understanding of decision-making, problem solving, and research skills as a supplement to financial accounting knowledge for accounting professionals.","Gordon S. Marshall School of Business","ACCT","20231"
"14029","BUAD","ACCT-370","1","0","0","External Financial Reporting Issues ","D ","","Y ","10:00","11:50","F ","4","","Wiesen, Taylor","ACC201 ","4","Understanding of decision-making, problem solving, and research skills as a supplement to financial accounting knowledge for accounting professionals.","Gordon S. Marshall School of Business","ACCT","20231"
"14041","BUAD","ACCT-371","1","4","4","Introduction to Accounting Systems","C ","A ","Y ","12:00","13:50","TH","1","","Simon, Andreas","ACC303 ","1","Understanding of technology and controls needed to capture data used by professionals in financial and managerial accounting, auditing and taxation.","Gordon S. Marshall School of Business","ACCT","20231"
"14040","BUAD","ACCT-371","1","4","4","Introduction to Accounting Systems","C ","","Y ","10:00","11:50","TH","3","","Simon, Andreas","ACC303 ","3","Understanding of technology and controls needed to capture data used by professionals in financial and managerial accounting, auditing and taxation.","Gordon S. Marshall School of Business","ACCT","20231"
"14044","BUAD","ACCT-371","1","0","0","Introduction to Accounting Systems","D ","A ","Y ","TBA ","TBA ","F ","4","","Simon, Andreas","TBA","4","Understanding of technology and controls needed to capture data used by professionals in financial and managerial accounting, auditing and taxation.","Gordon S. Marshall School of Business","ACCT","20231"
"14010","BUAD","ACCT-380","1","4","4","Introduction to Enterprise Risk Management","C ","","Y ","10:00","11:50","TH","12","","Jaconi, Kristen, Elizabeth","JFF236 ","12","Understand the concept of risk, risk assessment, and management frameworks. Learn to identify, analyze, manage and mitigate, and communicate this risk to stakeholders. ","Gordon S. Marshall School of Business","ACCT","20231"
"14013","BUAD","ACCT-387","1","4","4","Risk Management in Entertainment, Sports and the Arts ","C ","","Y ","14:00","15:50","TH","9","","Jaconi, Kristen, Elizabeth","ACC201 ","9","Knowledge and skills needed to identify, analyze, control, finance and report on the risks particular to entertainment, sports and the arts.","Gordon S. Marshall School of Business","ACCT","20231"
"14012","BUAD","ACCT-388","1","4","4","Innovating Risk Solutions in Disruptive Environments","C ","","Y ","12:30","15:50","M ","4","","Smith, Lori, L. ","ACC310 ","4","Develop the skills needed to think critically about identified and assessed risks and develop innovative solutions to control and transfer those risks. Not available for major credit in Accounting. ","Gordon S. Marshall School of Business","ACCT","20231"
"14093","BUAD","ACCT-410","1","4","4","Foundations of Accounting ","C ","","Y ","12:00","13:50","MW","5","","Wittenberg Moerman, Regina","BRI8 ","5","Non-technical presentation of accounting for users of accounting information; introduction to financial and managerial accounting. Not open to students with course credits in accounting. Not available for unit or course credit toward a degree in Accounting or Business. ","Gordon S. Marshall School of Business","ACCT","20231"
"14097","BUAD","ACCT-410","1","4","4","Foundations of Accounting ","C ","","Y ","10:00","11:50","MW","0","","Davila, Ruben, Allen","ACC201 ","0","Non-technical presentation of accounting for users of accounting information; introduction to financial and managerial accounting. Not open to students with course credits in accounting. Not available for unit or course credit toward a degree in Accounting or Business. ","Gordon S. Marshall School of Business","ACCT","20231"
"14091","BUAD","ACCT-410","1","4","4","Foundations of Accounting ","C ","","Y ","8:00","9:50","MW","0","","Davila, Ruben, Allen","ACC201 ","0","Non-technical presentation of accounting for users of accounting information; introduction to financial and managerial accounting. Not open to students with course credits in accounting. Not available for unit or course credit toward a degree in Accounting or Business. ","Gordon S. Marshall School of Business","ACCT","20231"
"14095","BUAD","ACCT-410","1","4","4","Foundations of Accounting ","C ","","Y ","16:00","17:50","TH","9","","Majors, Tracie, Mc Donald ","ACC236 ","9","Non-technical presentation of accounting for users of accounting information; introduction to financial and managerial accounting. Not open to students with course credits in accounting. Not available for unit or course credit toward a degree in Accounting or Business. ","Gordon S. Marshall School of Business","ACCT","20231"
"14094","BUAD","ACCT-410","1","4","4","Foundations of Accounting ","C ","","Y ","10:00","11:50","MW","1","","Wittenberg Moerman, Regina","BRI8 ","1","Non-technical presentation of accounting for users of accounting information; introduction to financial and managerial accounting. Not open to students with course credits in accounting. Not available for unit or course credit toward a degree in Accounting or Business. ","Gordon S. Marshall School of Business","ACCT","20231"
"14096","BUAD","ACCT-410","1","4","4","Foundations of Accounting ","C ","","Y ","12:00","13:50","TH","2","","Wilson Sweeney, Zivia, L. ","JFF236 ","2","Non-technical presentation of accounting for users of accounting information; introduction to financial and managerial accounting. Not open to students with course credits in accounting. Not available for unit or course credit toward a degree in Accounting or Business. ","Gordon S. Marshall School of Business","ACCT","20231"
"14107","BUAD","ACCT-416","442","2","2","Financial Reporting and Analysis","C ","","N ","10:00","11:50","TH","0","","","BRI8 ","0","Examination of the role of financial statement analysis in the prediction of a firm's future financial performance. ","Gordon S. Marshall School of Business","ACCT","20231"
"14105","BUAD","ACCT-416","431","2","2","Financial Reporting and Analysis","C ","","Y ","10:00","11:50","TH","22","","Aaron, Tony ","BRI8 ","22","Examination of the role of financial statement analysis in the prediction of a firm's future financial performance. ","Gordon S. Marshall School of Business","ACCT","20231"
"14106","BUAD","ACCT-416","431","2","2","Financial Reporting and Analysis","C ","","Y ","12:00","13:50","TH","9","","Aaron, Tony ","BRI8 ","9","Examination of the role of financial statement analysis in the prediction of a firm's future financial performance. ","Gordon S. Marshall School of Business","ACCT","20231"
"14144","BUAD","ACCT-430","1","4","4","Accounting Ethics ","C ","A ","Y ","10:00","11:50","TH","17","","Kling, Greg ","ACC201 ","17","Theoretical knowledge and practical application accountants need to identify ethical issues and reconcile conflicts among competing stakeholders' interests in all major areas of accounting practice.","Gordon S. Marshall School of Business","ACCT","20231"
"14143","BUAD","ACCT-430","1","4","4","Accounting Ethics ","C ","A ","Y ","8:00","9:50","TH","5","","","ACC201 ","5","Theoretical knowledge and practical application accountants need to identify ethical issues and reconcile conflicts among competing stakeholders' interests in all major areas of accounting practice.","Gordon S. Marshall School of Business","ACCT","20231"
"14145","BUAD","ACCT-430","1","4","4","Accounting Ethics ","C ","A ","Y ","12:00","13:50","TH","31","","Kling, Greg ","ACC201 ","31","Theoretical knowledge and practical application accountants need to identify ethical issues and reconcile conflicts among competing stakeholders' interests in all major areas of accounting practice.","Gordon S. Marshall School of Business","ACCT","20231"
"14147","BUAD","ACCT-430","1","0","0","Accounting Ethics ","D ","A ","Y ","9:30","10:50","F ","53","","Kling, Greg ","HOH EDI","53","Theoretical knowledge and practical application accountants need to identify ethical issues and reconcile conflicts among competing stakeholders' interests in all major areas of accounting practice.","Gordon S. Marshall School of Business","ACCT","20231"
"14061","BUAD","ACCT-451","1","4","4","Tax Analysis with Data Analytics","C","","Y","8:00","9:50","MW","0","","Wang, Shiing-Wu","BRI5","0","Capabilities to identify and analyze relevant tax issues; applyresearch tools to find solutions and provide alternate approaches using data analytics. Duplicates credit in ACCT 374 and ACCT 474.","Gordon S. Marshall School of Business","ACCT","20231"
"14062","BUAD","ACCT-451","1","4","4","Tax Analysis with Data Analytics","C","","Y","10:00","11:50","MW","2","","Wang, Shiing-Wu","BRI5","2","Capabilities to identify and analyze relevant tax issues; applyresearch tools to find solutions and provide alternate approaches using data analytics. Duplicates credit in ACCT 374 and ACCT 474.","Gordon S. Marshall School of Business","ACCT","20231"
"14063","BUAD","ACCT-451","1","0","0","Tax Analysis with Data Analytics","L","","Y","TBA","TBA","","2","","Wang, Shiing-Wu","TBA","2","Capabilities to identify and analyze relevant tax issues; applyresearch tools to find solutions and provide alternate approaches using data analytics. Duplicates credit in ACCT 374 and ACCT 474.","Gordon S. Marshall School of Business","ACCT","20231"
"14057","BUAD","ACCT-456","1","4","4","Auditing with Data Analytics","C ","","Y ","12:00","13:50","TH","2","","Majors, Tracie, Mc Donald ","ACC236 ","2","Auditing with data analytics from the perspective of management and other users of financial statements including external auditors and assurance professionals. Duplicates credit in ACCT 373 and ACCT 473.","Gordon S. Marshall School of Business","ACCT","20231"
"14056","BUAD","ACCT-456","1","4","4","Auditing with Data Analytics","C ","","Y ","14:00","15:50","TH","1","","Majors, Tracie, Mc Donald ","ACC236 ","1","Auditing with data analytics from the perspective of management and other users of financial statements including external auditors and assurance professionals. Duplicates credit in ACCT 373 and ACCT 473.","Gordon S. Marshall School of Business","ACCT","20231"
"14058","BUAD","ACCT-456","1","0","0","Auditing with Data Analytics","D ","","Y ","10:00","11:50","F ","3","","Majors, Tracie, Mc Donald ","HOH1 ","3","Auditing with data analytics from the perspective of management and other users of financial statements including external auditors and assurance professionals. Duplicates credit in ACCT 373 and ACCT 473.","Gordon S. Marshall School of Business","ACCT","20231"
"14116","BUAD","ACCT-470","1","4","4","Advanced External Financial Reporting Issues","C ","","Y ","8:00","9:50","MW","7","","Randhawa, Smrity, P.","JFF239 ","7","Develop capabilities to identify and resolve advanced external financial reporting challenges, focusing primarily on operating, financing, and investing activities of business enterprises.","Gordon S. Marshall School of Business","ACCT","20231"
"14117","BUAD","ACCT-470","1","4","4","Advanced External Financial Reporting Issues","C ","","Y ","10:00","11:50","MW","6","","Holder, Bill","JFF239 ","6","Develop capabilities to identify and resolve advanced external financial reporting challenges, focusing primarily on operating, financing, and investing activities of business enterprises.","Gordon S. Marshall School of Business","ACCT","20231"
"14136","BUAD","ACCT-473","442","2","2","Financial Statement Auditing","C","","Y","10:00","11:50","MW","12","","Layton, Rose, M.","JFF241","12","Course builds on the background developed in ACCT 373, specifically the process used by external auditors to conduct financial statement audits. Prerequisites: ACCT-373. Duplicates credit in ACCT 456.","Gordon S. Marshall School of Business","ACCT","20231"
"14137","BUAD","ACCT-473","442","0","0","Financial Statement Auditing","D","","Y","11:00","12:20","F","12","","Layton, Rose, M.","ACC310","12","Course builds on the background developed in ACCT 373, specifically the process used by external auditors to conduct financial statement audits. Prerequisites: ACCT-373. Duplicates credit in ACCT 456.","Gordon S. Marshall School of Business","ACCT","20231"
"14140","ACCT","ACCT-474","442","2","2","Tax Issues for Business","C","","Y","12:00","13:50","MW","8","","Wang, Shiing-Wu","JFF241","8","Capabilities to identify and articulate tax issues related to abusiness entity's life: formation, investing, financing and operations, and change of form. Duplicates credit in ACCT 451.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20231"
"14142","ACCT","ACCT-474","442","0","0","Tax Issues for Business","L","","Y","12:30","14:20","F","8","","Wang, Shiing-Wu","ACC303","8","Capabilities to identify and articulate tax issues related to abusiness entity's life: formation, investing, financing and operations, and change of form. Duplicates credit in ACCT 451.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20231"
"14180","BUAD","ACCT-490","1","2","8","Directed Research ","C ","","Y ","TBA ","TBA ","","0","","","OFFICE ","0","Individual research and readings. Not available for graduate credit.","Gordon S. Marshall School of Business","ACCT","20231"
"14150","BUAD","ACCT-493","1","2","2","Leventhal Honors Research Seminar ","C ","","Y ","16:00","17:50","W ","0","","Ogneva, Maria ","ACC312 ","0","Provides the methodological tools to identify research problems, develop researchable hypotheses, apply appropriate methodologies, conduct research, derive meaningful conclusions from data, write a research proposal.","Gordon S. Marshall School of Business","ACCT","20231"
"14202","GSBA","ACCT-526","1","1.5","1.5","Global Accounting Experience","C ","","Y ","11:00","12:20","F ","0","","Wang, Shiing-Wu ","JKP202 ","0","Cross-border transactions in the global economy examining accounting, legal, and tax environments, economic and political systems, and cultural differences. Includes international travel to selected region.","Gordon S. Marshall School of Business","ACCT","20231"
"14216","GSBA","ACCT-532","431","1.5","1.5","Financial Accounting for Mergers and Acquisitions ","C ","","Y ","14:00","15:20","MW","0","","Braunegg, George","JKP202 ","0","Practical problems in accounting for business combinations. Consolidated financial statements: fair value, acquisition and equity basis accounting. Duplicates credit in former ACCT 582. ","Gordon S. Marshall School of Business","ACCT","20231"
"14217","GSBA","ACCT-532","411","1.5","1.5","Financial Accounting for Mergers and Acquisitions ","C ","","Y ","14:00","15:20","MW","0","","Braunegg, George","JKP202 ","0","Practical problems in accounting for business combinations. Consolidated financial statements: fair value, acquisition and equity basis accounting. Duplicates credit in former ACCT 582. ","Gordon S. Marshall School of Business","ACCT","20231"
"14218","GSBA","ACCT-533","442","1.5","1.5","Mergers and Acquisitions: Tax Planning and Strategy ","C ","","Y ","14:00","15:20","MW","0","","Wang, Shiing-Wu ","JKP202 ","0","Tax planning and strategy in corporate restructuring including mergers, acquisitions, and divestitures.Tax background not required to be successful in this course.Duplicates credit in former ACCT 582.","Gordon S. Marshall School of Business","ACCT","20231"
"14219","GSBA","ACCT-533","415","1.5","1.5","Mergers and Acquisitions: Tax Planning and Strategy ","C ","","Y ","14:00","15:20","MW","0","","Wang, Shiing-Wu ","JKP202 ","0","Tax planning and strategy in corporate restructuring including mergers, acquisitions, and divestitures.Tax background not required to be successful in this course.Duplicates credit in former ACCT 582.","Gordon S. Marshall School of Business","ACCT","20231"
"14226","GSBA","ACCT-540","431","3","3","Technological Innovations in Accounting and Auditing","C ","","Y ","11:00","13:50","TH","0","","O'Leary, Daniel, Edmund ","JKP202 ","0","New, emerging and potential technologies for accounting and audit, emphasizing data and analytics.Actual and potential effects of new technologies in accounting and auditing settings. ","Gordon S. Marshall School of Business","ACCT","20231"
"14230","GSBA","ACCT-542","442","1.5","1.5","Fraud Analytics in the Audit","C ","","Y ","11:00","12:20","TH","0","","","JKP202 ","0","Understanding/identifying fraud risk from an auditors perspective; development of an analytics skillset to detect financial fraud risk. ","Gordon S. Marshall School of Business","ACCT","20231"
"14236","GSBA","ACCT-548","1","3","3","IT Audit and Data Applications","C ","","Y ","14:00","15:20","TH","0","","Simon, Andreas","JKP104 ","0","Exploration of the role systems play in organizations, the technology that supports these systems and issues relating to technology risk, system/application security and system review/audit.","Gordon S. Marshall School of Business","ACCT","20231"
"14237","GSBA","ACCT-548","1","0","0","IT Audit and Data Applications","L ","","Y ","12:30","13:50","F ","0","","Simon, Andreas","JKP202 ","0","Exploration of the role systems play in organizations, the technology that supports these systems and issues relating to technology risk, system/application security and system review/audit.","Gordon S. Marshall School of Business","ACCT","20231"
"14250","ACCT","ACCT-551T","1","3","3","Taxation of Partnerships and S-Corps","C ","","Y ","19:30","21:00","W ","0","","Paranal, Michael","ACC236 ","0","Federal taxation of flow-through entities, including:partnerships, S corporations, limited liability partnerships(LLPs), and limited liability companies (LLCs). Recommended preparation: ACCT-550T or ACCT-560T or LAW 600.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20231"
"14249","ACCT","ACCT-551T","378","3","3","Taxation of Partnerships and S-Corps","C ","","Y ","17:30","18:50","W ","0","","Paranal, Michael","ONLINE ","0","Federal taxation of flow-through entities, including:partnerships, S corporations, limited liability partnerships(LLPs), and limited liability companies (LLCs). Recommended preparation: ACCT-550T or ACCT-560T or LAW 600.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20231"
"14254","GSBA","ACCT-557","1","3","3","Advanced Financial Statement Auditing Topics","C","","Y","9:30","10:50","MW","0","","Lennox, Clive","JKP202","0","Advanced coverage of topics in financial statement auditingincluding market effects of auditing, auditor litigation and client acceptance, errors and fraud, analytical procedures, and going-concern assessment.","Gordon S. Marshall School of Business","ACCT","20231"
"14255","GSBA","ACCT-557","1","3","3","Advanced Financial Statement Auditing Topics","C","","Y","11:00","12:20","MW","0","","Lennox, Clive","JKP202","0","Advanced coverage of topics in financial statement auditingincluding market effects of auditing, auditor litigation and client acceptance, errors and fraud, analytical procedures, and going-concern assessment.","Gordon S. Marshall School of Business","ACCT","20231"
"14256","GSBA","ACCT-558","431","1.5","1.5","Advanced Accounting Valuation ","C ","","Y ","15:30","16:50","TH","0","","Aaron, Tony ","JKP104 ","0","Explores complex valuation issues arising in financial reporting and the related professional standards and guidance. Prerequisite: ACCT 528. ","Gordon S. Marshall School of Business","ACCT","20231"
"14260","GSBA","ACCT-559","1","3","3","Strategy and Operations Through CFO Lens","C ","","Y ","8:00","9:20","TH","0","","Perlmutter, Herbert ","JKP112 ","0","Examination of strategic objectives and operations within specific industries and companies. Chief Financial Officers present how they view the business as a whole and measure performance effectively.","Gordon S. Marshall School of Business","ACCT","20231"
"14262","GSBA","ACCT-559","33","3","3","Strategy and Operations Through CFO Lens","C ","","Y ","8:00","9:20","TH","0","","Perlmutter, Herbert ","JKP112 ","0","Examination of strategic objectives and operations within specific industries and companies. Chief Financial Officers present how they view the business as a whole and measure performance effectively.","Gordon S. Marshall School of Business","ACCT","20231"
"14261","GSBA","ACCT-559","1","3","3","Strategy and Operations Through CFO Lens","C","","Y","9:30 8:00","10:50 9:20","TH TH","0","","Perlmutter, Herbert","JKP202JKP112","0","Examination of strategic objectives and operations within specific industries and companies. Chief Financial Officers present how they view the business as a whole and measure performance effectively.","Gordon S. Marshall School of Business","ACCT","20231"
"14263","GSBA","ACCT-559","33","3","3","Strategy and Operations Through CFO Lens","C","","Y","9:30 8:00","10:50 9:20","TH TH","0","","Perlmutter, Herbert","JKP202JKP112","0","Examination of strategic objectives and operations within specific industries and companies. Chief Financial Officers present how they view the business as a whole and measure performance effectively.","Gordon S. Marshall School of Business","ACCT","20231"
