"SECTION","SCHOOL","COURSE_CODE","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
"10203","ACAD","ACAD-189","648","2","2","Digital Toolbox: Modeling Products II ","C ","","Y ","18:00","19:50","MW","19","B ","Hughes, Adam","IYH112 ","19","An investigation of the tools and techniques specific to intermediate CAD design and design improvements, focused on the ideation and development new products. ","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10233","ACAD","ACAD-207","1","4","4","Multimedia for Designers and Entrepreneurs I","C ","","Y ","17:00","19:50","TH","10","B ","Becker, Carsten ","IYH110 ","10","Basics of industry-standard hardware and software specific to creating effective and compelling multimedia experiences. ","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10234","ACAD","ACAD-207","1","4","4","Multimedia for Designers and Entrepreneurs I","C ","","Y ","17:00","19:50","MW","28","B ","Becker, Carsten ","IYH210/211 ","28","Basics of industry-standard hardware and software specific to creating effective and compelling multimedia experiences. ","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10232","ACAD","ACAD-245","1","4","4","Product Design I","C","","Y","18:00","20:50","TH","15","B","Bellali, Safir Krohn, Lisa","IYH107/112","15","An introductory course in learning how to design physical products, including the processes for determining consumer need, market opportunity and competitive product analysis.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10214","ACAD","ACAD-261","1","4","4","Human Health and Technology ","C ","","Y ","12:00","14:00","MW","4","B ","Lulejian, Armine","IYH112 ","4","Introduction to major concepts and theories on the biological, scientific and technological aspects of health care and disease prevention and management. mHealth, surveillance, electronic/personal health records, wearables, virtual/augmented realities, telehealth.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10205","ACAD","ACAD-275","1","4","4","Dev I ","C ","","Y ","17:00","19:50","TH","17","B ","Dent, Patrick, H","IYH210/211 ","17","Web page design and creation, web objects, scripting and interactivity. Includes developing skills to design and build interactive websites.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10210","ACAD","ACAD-276","1","4","4","Dev II","C ","","Y ","14:00","16:50","TH","30","B ","Dent, Patrick, H","IYH210/211 ","30","Fundamentals of server-side scripting and web templates. Design and creation of data structures and databases. Visualize analytics and data.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10230","ACAD","ACAD-302","60","4","4","The Hacker Imagination: from Ancient Greece to Cupertino","C","","Y","10:00","11:50","MW","34","A","Thomas, Doug","ONLINE","34","Exploring issues in innovation, design and invention from the perspective of the hacker imagination.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10245","ACAD","ACAD-324","1","4","4","The Practice of Design: Ideation to Innovation","C ","","Y ","9:00","11:50","MW","28","B ","Wolter, Davina","IYH212/213 ","28","History and application of proven collaborative design processes and methodologies as they relate to ideation and innovation. ","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10206","ACAD","ACAD-324","1","4","4","The Practice of Design: Ideation to Innovation","C ","","Y ","17:00","19:20","TH","31","B ","Rodriguez, Leon ","IYH212/213 ","31","History and application of proven collaborative design processes and methodologies as they relate to ideation and innovation. ","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10215","ACAD","ACAD-362","60","4","4","Analytics for Health Innovators ","C ","","Y ","18:00","19:50","MW","10","A ","Crowley, Michael, Gregory ","ONLINE ","10","Theory and methods of health data analytics, including foundational knowledge in statistical methods, data mining, big data applications, visual analytics and physician performance. ","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10224","ACAD","ACAD-376","1","4","4","Discerning and Making I: Concept and Feasibility","C","","Y","15:00","17:00","MW","14","B","Delgatty, GrantKrohn, Lisa","IYH210/211","14","Practicum through which student teams serve as design strategists for industry collaborators, and learn advanced methods and processes to solve problems in collaborative, field-specific environments.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10217","ACAD","ACAD-419","60","2","2","Professional Internship ","C ","","Y ","TBA ","TBA ","","4","A ","Dent, Patrick, H","ONLINE ","4","An experiential/academic opportunity in an arts, technology and business related facility. Written analysis, evaluation, and working internship.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10240","ACAD","ACAD-419","648","2","2","Professional Internship ","C ","","Y ","TBA ","TBA ","","1","A ","Dent, Patrick, H","OFFICE ","1","An experiential/academic opportunity in an arts, technology and business related facility. Written analysis, evaluation, and working internship.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10216","ACAD","ACAD-475A","1","4","4","The Garage Experience","C","","Y","12:00","14:50","MW","32","B","More, Phil Child, Stephen, C.","IYH212/213","32","Academy capstone leading to innovative outcomes, including advanced research artifacts, operational prototypes, and breakthrough enterprises across multiple fields and industries.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10239","ACAD","ACAD-490","648","1","8","Directed Research","C","","Y","TBA","TBA","","1","A","Becker, CarstenSwain, Chris","ONLINE","1","Individual research and readings. Not available for graduate credit.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10231","ACAD","ACAD-490","60","1","5","Directed Research ","C ","N ","Y ","TBA ","TBA ","","0","A ","","ONLINE ","0","Individual research and readings. Not available for graduate credit.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10238","ACAD","ACAD-490","648","1","8","Directed Research ","C ","","Y ","TBA ","TBA ","","2","A ","Jones, Wayne","ONLINE ","2","Individual research and readings. Not available for graduate credit.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10246","ACAD","ACAD-490","648","1","8","Directed Research ","C ","","Y ","TBA ","TBA ","","1","","Siegel, Aaron ","OFFICE ","1","Individual research and readings. Not available for graduate credit.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10229","ACAD","ACAD-490","60","1","5","Directed Research ","C ","","Y ","TBA ","TBA ","","0","A ","","ONLINE ","0","Individual research and readings. Not available for graduate credit.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10227","ACAD","ACAD-490","60","1","8","Directed Research ","C ","N ","Y ","TBA ","TBA ","","1","A ","Thomas, Doug","ONLINE ","1","Individual research and readings. Not available for graduate credit.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10226","ACAD","ACAD-490","60","1","8","Directed Research ","C ","N ","Y ","TBA ","TBA ","","0","A ","Manos, Matthew","ONLINE ","0","Individual research and readings. Not available for graduate credit.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10220","ACAD","ACAD-490","60","1","8","Directed Research ","C ","","Y ","TBA ","TBA ","","2","A ","Dent, Patrick, H","ONLINE ","2","Individual research and readings. Not available for graduate credit.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10228","ACAD","ACAD-490","60","1","8","Directed Research ","C ","N ","Y ","TBA ","TBA ","","0","A ","Wolter, Davina","ONLINE ","0","Individual research and readings. Not available for graduate credit.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10237","ACAD","ACAD-491","60","4","4","Individual Instruction","C ","","Y ","TBA ","TBA ","","1","A ","Hughes, Adam","ONLINE ","1","Weekly, individual instruction with an Academy professor for deep exploration and study within an Academy core discipline.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10236","ACAD","ACAD-491","1","4","4","Individual Instruction","C ","","Y ","TBA ","TBA ","","1","","Krohn, Lisa ","OFFICE ","1","Weekly, individual instruction with an Academy professor for deep exploration and study within an Academy core discipline.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"10219","ACAD","ACAD-499","60","4","4","Special Topics","C ","","Y ","14:00","15:50","TH","9","A ","Hasu Houston, Velina","ONLINE ","9","Comprehensive exploration of particular aspects of art, technology and the business of innovation.","Jimmy Iovine and Andre Young Academy","ACAD","20203"
"34060","ACAD","IDSN-510","75","2","2","Integrative Practices Residential","C","","Y","9:00","17:00","MHFSU","34","A","Wolter, Davina Checchi, Robert","ONLINE","34","One-week campus residential. Introduction to program themes, content, concepts, theories and processes. Opportunity to build skills and meet cohort, with an emphasis on team building.","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34062","ACAD","IDSN-515","549","2","2","Professional Practices Residential","C ","","Y ","TBA ","TBA ","","24","","Manos, Matthew","OFFICE ","24","One-week off-campus residential. Applied, intensive workshop format focused on solutions for real-world problems with input from industry experts.","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34072","ACAD","IDSN-520","68","3","3","Design Essentials ","C ","","Y ","17:30","18:50","W ","22","A ","Siegel, Aaron ","ONLINE ","22","Overview of design language, process and product. Build fluency in applying core visual principles and design-based problem-solving techniques. Explore historical and contemporary design issues.","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34083","ACAD","IDSN-525","68","3","3","Business Essentials ","C ","","Y ","19:30","20:50","T ","18","A ","Pranam, Aswin ","ONLINE ","18","Overview of general business and management concepts and techniques that builds theoretical and analytical fluency and identifies and examines leadership and managerial challenges.","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34093","ACAD","IDSN-530","68","3","3","Technology Essentials ","C ","","Y ","17:30","18:50","T ","23","A ","Crowley, Michael, Gregory ","ONLINE ","23","Overview of core information technology concepts, methods, and frameworks. Develop aptitude in using tools, applications and systems; learn basic programming languages and methodologies.","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34103","ACAD","IDSN-540","68","4","4","Processes and Perspectives","C ","","Y ","19:30","21:20","W ","14","A ","Siegel, Aaron ","ONLINE ","14","Discipline-specific, cross-disciplinary and shared approaches to products, services, projects, systems, organizational development. Topics include creative and user-focused perspectives, feasibility analytics, lean startup techniques.","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34102","ACAD","IDSN-540","68","4","4","Processes and Perspectives","C ","","Y ","17:30","19:20","H ","20","A ","Wolter, Davina","ONLINE ","20","Discipline-specific, cross-disciplinary and shared approaches to products, services, projects, systems, organizational development. Topics include creative and user-focused perspectives, feasibility analytics, lean startup techniques.","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34112","ACAD","IDSN-545","68","2","2","Integrative Project","C","","Y","19:30","20:50","W","17","A","Pranam, AswinSwain, Chris","ONLINE","17","Faculty-mentored project. Demonstrate individual and simultaneous skills and competency across fields and within cross-functional, cross-disciplinary teams.","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34167","ACAD","IDSN-577","68","3","3","Finance for Entrepreneurs","C","","Y","18:00","20:30","M","18","A","Alexander, JoshuaCrowley, Michael, Gregory","ONLINE","18","The life cycle of a new venture from idea to construction of anenterprise to a decision about financial viability. Recommended preparation: IDSN 525 Business Essentials.","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34193","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","0","A ","Thomas, Doug","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34191","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","5","A ","Swain, Chris","ONLINE ","5","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34194","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","2","A ","Wolter, Davina","ONLINE ","2","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34190","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","0","A ","Siegel, Aaron ","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34192","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","Tan, Sue-Tze","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34177","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","0","A ","Child, Stephen, C.","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34179","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","3","A ","Clewis, Jay ","ONLINE ","3","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34174","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34176","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","1","A ","Checchi, Robert ","ONLINE ","1","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34172","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","Alexander, Joshua ","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34189","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","Overing, Michael","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34181","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","4","A ","Crowley, Michael, Gregory ","ONLINE ","4","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34185","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","0","A ","Krohn, Lisa ","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34187","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","More, Phil","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34183","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","0","A ","Dent, Patrick, H","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34182","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","1","A ","Delgatty, Grant ","ONLINE ","1","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34186","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","Manos, Matthew","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34188","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","Y ","TBA ","TBA ","","1","A ","Pranam, Aswin ","ONLINE ","1","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34184","ACAD","IDSN-590","68","1","3","Directed Research ","C ","","N ","TBA ","TBA ","","0","A ","Jones, Wayne","ONLINE ","0","Research leading to the master's degree. Maximum units, which may be applied to the degree, to be determined by the department. Graded CR/NC. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34197","ACAD","IDSN-599","68","2","2","Special Topics","C ","","Y ","19:30","21:20","H ","4","A ","Overing, Michael","ONLINE ","4","Selected topics in design, business and technology. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34195","ACAD","IDSN-599","68","2","2","Special Topics","C ","","Y ","10:00","11:50","S ","10","A ","Swain, Chris","ONLINE ","10","Selected topics in design, business and technology. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34196","ACAD","IDSN-599","68","1","1","Special Topics","C ","","Y ","18:30","19:20","H ","13","A ","Overing, Michael","ONLINE ","13","Selected topics in design, business and technology. ","Jimmy Iovine and Andre Young Academy","IDSN","20203"
"34700","ACAD","PRIN-501","852","4","4","The Creator's Mindset ","C ","","Y ","15:00","16:50","TH","10","B ","Thomas, Doug","IYH110 ","10","In-depth exploration of the mindsets, personalities and social, cultural and political factors that led to the worlds greatest breakthroughs. ","Jimmy Iovine and Andre Young Academy","PRIN","20203"
"34701","ACAD","PRIN-502","852","2","2","History and Theory of Product Innovation","C ","","Y ","18:00","19:20","MW","10","B ","Krohn, Lisa ","IYH107 ","10","Covers milestones of product design, including game-changing concepts and processes that led to disruptive innovations and new enterprise opportunities.","Jimmy Iovine and Andre Young Academy","PRIN","20203"
"34702","ACAD","PRIN-503","852","2","2","Principles of Human-Centered Design ","C ","","Y ","15:00","16:20","MW","11","B ","Wolter, Davina","IYH107 ","11","Advanced methods and techniques for applying human-centered design to the development and launch of products and enterprises. Includes workshop design and facilitation, co-creation and synthesis. ","Jimmy Iovine and Andre Young Academy","PRIN","20203"
"34703","ACAD","PRIN-510","852","4","4","Foundation Studio ","C ","","Y ","9:00","11:50","TH","7","","Delgatty, Grant ","IYH107 ","7","An intensive look at the process of bringing a product from concept to market. Includes theory and applied techniques for both physical and virtual products. ","Jimmy Iovine and Andre Young Academy","PRIN","20203"
"34704","ACAD","PRIN-515","852","2","2","Maker Foundation I","C ","","Y ","9:00","11:50","M ","4","","Child, Stephen, C.","IYH107 ","4","Advanced visualization concepts, techniques and tools used to communicate ideas, solve problems and enhance collaboration for product design and development. ","Jimmy Iovine and Andre Young Academy","PRIN","20203"
"34705","ACAD","PRIN-516","852","2","2","Maker Foundation II","C","","Y","9:00","11:50","W","5","","Siegel, Aaron","IYH107","5","Advanced explorations of digital design tools, including industrystandard software.","Jimmy Iovine and Andre Young Academy","PRIN","20203"
"14093","ACCT","ACCT-410","60","4","4","Foundations of Accounting","C","","Y","10:00","11:50","MW","51","A","Majors, Tracie, Mc Donald","ONLINE","51","Non-technical presentation of accounting for users of accounting information; introduction to financial and managerial accounting. Not open to students with course credits in accounting. Not available for unit or course credit toward a degree in accounting or business administration.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20203"
"14097","ACCT","ACCT-410","60","4","4","Foundations of Accounting","C","","Y","14:00","15:50","MW","55","A","Ogneva, Maria","ONLINE","55","Non-technical presentation of accounting for users of accounting information; introduction to financial and managerial accounting. Not open to students with course credits in accounting. Not available for unit or course credit toward a degree in accounting or business administration.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20203"
"14095","ACCT","ACCT-410","60","4","4","Foundations of Accounting","C","","Y","12:00","13:50","MW","51","A","Majors, Tracie, Mc Donald","ONLINE","51","Non-technical presentation of accounting for users of accounting information; introduction to financial and managerial accounting. Not open to students with course credits in accounting. Not available for unit or course credit toward a degree in accounting or business administration.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20203"
"14094","ACCT","ACCT-410","60","4","4","Foundations of Accounting","C","","Y","10:00","11:50","TH","51","A","Bonner, Sarah, Elizabeth","ONLINE","51","Non-technical presentation of accounting for users of accounting information; introduction to financial and managerial accounting. Not open to students with course credits in accounting. Not available for unit or course credit toward a degree in accounting or business administration.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20203"
"14090","ACCT","ACCT-410","60","4","4","Foundations of Accounting","C","","Y","16:00","17:50","MW","54","A","Ogneva, Maria","ONLINE","54","Non-technical presentation of accounting for users of accounting information; introduction to financial and managerial accounting. Not open to students with course credits in accounting. Not available for unit or course credit toward a degree in accounting or business administration.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20203"
"14096","ACCT","ACCT-410","60","4","4","Foundations of Accounting","C","","Y","12:00","13:50","TH","49","A","Bonner, Sarah, Elizabeth","ONLINE","49","Non-technical presentation of accounting for users of accounting information; introduction to financial and managerial accounting. Not open to students with course credits in accounting. Not available for unit or course credit toward a degree in accounting or business administration.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20203"
"14106","ACCT","ACCT-416","431","2","2","Financial Reporting and Analysis","C ","","Y ","12:00","13:50","MW","30","A ","Kling, Gregory","ONLINE ","30","Examination of the role of financial statement analysis in the prediction of a firm's future financial performance. ","Elaine and Kenneth Leventhal School of Accounting","ACCT","20203"
"14105","ACCT","ACCT-416","431","2","2","Financial Reporting and Analysis","C ","","Y ","10:00","11:50","MW","26","A ","Kling, Greg ","ONLINE ","26","Examination of the role of financial statement analysis in the prediction of a firm's future financial performance. ","Elaine and Kenneth Leventhal School of Accounting","ACCT","20203"
"14183","ACCT","ACCT-462","431","2","2","Detecting Fraudulent Financial Reporting","C ","","Y ","14:00","15:50","MW","51","A ","Jackson, Cecil, W.","ONLINE ","51","Understanding/identifying methods of fraudulent financial reporting, and signals that financial statements were fictitiously prepared; major frameworks for analyzing ethical dilemmas; reforms in corporate reporting environment. ","Elaine and Kenneth Leventhal School of Accounting","ACCT","20203"
"14140","ACCT","ACCT-474","442","2","2","Tax Issues for Business","C","A","Y","14:00","15:50","MW","22","A","Wang, Shiing-Wu","ONLINE","22","Capabilities to identify and articulate tax issues related to abusiness entity's life: formation, investing, financing and operations, and change of form.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20203"
"14142","ACCT","ACCT-474","442","0","0","Tax Issues for Business","L","A","Y","10:00","11:50","F","22","A","Wang, Shiing-Wu","ONLINE","22","Capabilities to identify and articulate tax issues related to abusiness entity's life: formation, investing, financing and operations, and change of form.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20203"
"14244","ACCT","ACCT-551T ","60","3","3","Taxation of Partnerships and S-Corps","C ","","Y ","17:00","19:50","M ","52","A ","Paranal, Michael","ONLINE ","52","Federal taxation of flow-through entities, including:partnerships, S corporations, limited liability partnerships(LLPs), and limited liability companies (LLCs). Recommended preparation: ACCT-550T or ACCT-560T or LAW 600.","Elaine and Kenneth Leventhal School of Accounting","ACCT","20203"
"14266","ACCT","ACCT-561T ","442","3","3","Income Tax of Corporations and Their Shareholders ","C ","","Y ","9:30","12:20","TH","52","A ","Kling, Gregory","ONLINE ","52"," Concepts and principles governing the taxation of corporations and their shareholders; the effect of taxes on corporate formation, capital structure, distributions, and liquidations. Recommended preparation: ACCT-550T or ACCT-560T or LAW-600. ","Elaine and Kenneth Leventhal School of Accounting","ACCT","20203"
"21911","ANSC","ASCJ-200","60","4","4","Navigating Media and News in the Digital Age","C ","A ","Y ","14:00","15:20","TH","75","A ","Stables, Gordon ","ONLINE ","75","Students will be engaged as discriminating media/news consumers and contributors. Emphasis on critical skills needed to understand, employ, enjoy and help shape our media landscape. ","Annenberg School for Communication and Journalism","ASCJ","20203"
"21910","ANSC","ASCJ-200","60","4","4","Navigating Media and News in the Digital Age","C ","A ","Y ","14:00","15:20","TH","74","A ","Stables, Gordon ","ONLINE ","74","Students will be engaged as discriminating media/news consumers and contributors. Emphasis on critical skills needed to understand, employ, enjoy and help shape our media landscape. ","Annenberg School for Communication and Journalism","ASCJ","20203"
"21915","ANSC","ASCJ-200","60","0","0","Navigating Media and News in the Digital Age","L ","A ","Y ","9:00","9:50","H ","25","A ","Raff, Elisabeth, Bente","ONLINE ","25","Students will be engaged as discriminating media/news consumers and contributors. Emphasis on critical skills needed to understand, employ, enjoy and help shape our media landscape. ","Annenberg School for Communication and Journalism","ASCJ","20203"
"21917","ANSC","ASCJ-200","60","0","0","Navigating Media and News in the Digital Age","L ","A ","Y ","11:00","11:50","H ","25","A ","Raff, Elisabeth, Bente","ONLINE ","25","Students will be engaged as discriminating media/news consumers and contributors. Emphasis on critical skills needed to understand, employ, enjoy and help shape our media landscape. ","Annenberg School for Communication and Journalism","ASCJ","20203"
